country code;postal code;place name;admin name1;admin code1;admin name2;admin code2;admin name3;admin code3;latitude;longitude;accuracy;coordinates
US;28229;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28253;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;27281;Jackson Springs;North Carolina;NC;Moore;125;;;35.2259;-79.6685;4;35.2259,-79.6685
US;27803;Rocky Mount;North Carolina;NC;Nash;127;;;35.9238;-77.835;4;35.9238,-77.835
US;28480;Wrightsville Beach;North Carolina;NC;New Hanover;129;;;34.2228;-77.7932;4;34.2228,-77.7932
US;27862;Pendleton;North Carolina;NC;Northampton;131;;;36.4937;-77.1911;4;36.4937,-77.1911
US;28445;Holly Ridge;North Carolina;NC;Onslow;133;;;34.4954;-77.555;4;34.4954,-77.555
US;27243;Efland;North Carolina;NC;Orange;135;;;36.0912;-79.1884;4;36.0912,-79.1884
US;27278;Hillsborough;North Carolina;NC;Orange;135;;;36.0756;-79.0914;4;36.0756,-79.0914
US;27515;Chapel Hill;North Carolina;NC;Orange;135;;;35.9132;-79.0558;4;35.9132,-79.0558
US;27599;Chapel Hill;North Carolina;NC;Orange;135;;;36.0525;-79.1077;4;36.0525,-79.1077
US;27906;Elizabeth City;North Carolina;NC;Pasquotank;139;;;36.2854;-76.2133;4;36.2854,-76.2133
US;27985;Winfall;North Carolina;NC;Perquimans;143;;;36.2193;-76.4667;4;36.2193,-76.4667
US;27884;Stokes;North Carolina;NC;Pitt;147;;;35.7104;-77.2722;4;35.7104,-77.2722
US;28782;Tryon;North Carolina;NC;Polk;149;;;35.2157;-82.2394;4;35.2157,-82.2394
US;27370;Trinity;North Carolina;NC;Randolph;151;;;35.8429;-79.9902;4;35.8429,-79.9902
US;28347;Hoffman;North Carolina;NC;Richmond;153;;;35.0326;-79.56;4;35.0326,-79.56
US;28363;Marston;North Carolina;NC;Richmond;153;;;34.9882;-79.5823;4;34.9882,-79.5823
US;28358;Lumberton;North Carolina;NC;Robeson;155;;;34.6293;-79.0083;4;34.6293,-79.0083
US;28362;Marietta;North Carolina;NC;Robeson;155;;;34.3791;-79.1279;4;34.3791,-79.1279
US;28328;Clinton;North Carolina;NC;Sampson;163;;;35.0151;-78.326;4;35.0151,-78.326
US;28366;Newton Grove;North Carolina;NC;Sampson;163;;;35.2301;-78.3594;4;35.2301,-78.3594
US;27053;Westfield;North Carolina;NC;Surry;171;;;36.4674;-80.3677;4;36.4674,-80.3677
US;28702;Almond;North Carolina;NC;Swain;173;;;35.3698;-83.5652;4;35.3698,-83.5652
US;28110;Monroe;North Carolina;NC;Union;179;;;35.0178;-80.5372;4;35.0178,-80.5372
US;27537;Henderson;North Carolina;NC;Vance;181;;;36.36;-78.3906;4;36.36,-78.3906
US;27512;Cary;North Carolina;NC;Wake;183;;;35.8084;-78.8395;4;35.8084,-78.8395
US;27610;Raleigh;North Carolina;NC;Wake;183;;;35.7667;-78.6008;4;35.7667,-78.6008
US;27612;Raleigh;North Carolina;NC;Wake;183;;;35.852;-78.6841;4;35.852,-78.6841
US;27622;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27623;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27640;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27589;Warrenton;North Carolina;NC;Warren;185;;;36.3539;-78.1594;4;36.3539,-78.1594
US;28365;Mount Olive;North Carolina;NC;Wayne;191;;;35.2109;-78.0983;4;35.2109,-78.0983
US;28669;Roaring River;North Carolina;NC;Wilkes;193;;;36.1916;-81.0004;4;36.1916,-81.0004
US;28636;Hiddenite;North Carolina;NC;Alexander;003;;;35.9504;-81.0487;4;35.9504,-81.0487
US;28623;Ennice;North Carolina;NC;Alleghany;005;;;36.5253;-80.9771;4;36.5253,-80.9771
US;28663;Piney Creek;North Carolina;NC;Alleghany;005;;;36.5276;-81.3019;4;36.5276,-81.3019
US;28668;Roaring Gap;North Carolina;NC;Alleghany;005;;;36.3836;-81.0188;4;36.3836,-81.0188
US;28615;Creston;North Carolina;NC;Ashe;009;;;36.45;-81.6506;4;36.45,-81.6506
US;28693;Warrensville;North Carolina;NC;Ashe;009;;;36.4572;-81.5465;4;36.4572,-81.5465
US;27814;Blounts Creek;North Carolina;NC;Beaufort;013;;;35.382;-76.925;4;35.382,-76.925
US;28448;Kelly;North Carolina;NC;Bladen;017;;;34.4591;-78.2942;4;34.4591,-78.2942
US;28404;Wilmington;North Carolina;NC;Brunswick;019;;;34.2257;-77.9447;4;34.2257,-77.9447
US;28680;Morganton;North Carolina;NC;Burke;023;;;35.7507;-81.6953;4;35.7507,-81.6953
US;28027;Concord;North Carolina;NC;Cabarrus;025;;;35.4141;-80.6162;4;35.4141,-80.6162
US;28611;Collettsville;North Carolina;NC;Caldwell;027;;;35.9946;-81.7266;4;35.9946,-81.7266
US;27921;Camden;North Carolina;NC;Camden;029;;;36.325;-76.15;4;36.325,-76.15
US;27559;Moncure;North Carolina;NC;Chatham;037;;;35.6306;-79.0839;4;35.6306,-79.0839
US;27980;Tyner;North Carolina;NC;Chowan;041;;;36.2502;-76.6428;1;36.2502,-76.6428
US;28424;Brunswick;North Carolina;NC;Columbus;047;;;34.2907;-78.6994;4;34.2907,-78.6994
US;28533;Cherry Point;North Carolina;NC;Craven;049;;;34.9038;-76.9;1;34.9038,-76.9
US;28306;Fayetteville;North Carolina;NC;Cumberland;051;;;35.0019;-78.9364;4;35.0019,-78.9364
US;28391;Stedman;North Carolina;NC;Cumberland;051;;;35.0347;-78.6949;4;35.0347,-78.6949
US;27947;Jarvisburg;North Carolina;NC;Currituck;053;;;36.1714;-75.8621;4;36.1714,-75.8621
US;27948;Kill Devil Hills;North Carolina;NC;Dare;055;;;36.0088;-75.6757;4;36.0088,-75.6757
US;27239;Denton;North Carolina;NC;Davidson;057;;;35.6196;-80.0959;4;35.6196,-80.0959
US;27014;Cooleemee;North Carolina;NC;Davie;059;;;35.8104;-80.5559;4;35.8104,-80.5559
US;28508;Albertson;North Carolina;NC;Duplin;061;;;35.1176;-77.8515;4;35.1176,-77.8515
US;27701;Durham;North Carolina;NC;Durham;063;;;35.9967;-78.8966;4;35.9967,-78.8966
US;27708;Durham;North Carolina;NC;Durham;063;;;36.0287;-78.924;4;36.0287,-78.924
US;27712;Durham;North Carolina;NC;Durham;063;;;36.0918;-78.9299;4;36.0918,-78.9299
US;27802;Rocky Mount;North Carolina;NC;Edgecombe;065;;;35.9356;-77.7808;4;35.9356,-77.7808
US;27050;Tobaccoville;North Carolina;NC;Forsyth;067;;;36.2336;-80.3915;4;36.2336,-80.3915
US;27157;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0275;-80.2073;4;36.0275,-80.2073
US;28032;Cramerton;North Carolina;NC;Gaston;071;;;35.2396;-81.0831;4;35.2396,-81.0831
US;28052;Gastonia;North Carolina;NC;Gaston;071;;;35.2449;-81.2194;4;35.2449,-81.2194
US;28054;Gastonia;North Carolina;NC;Gaston;071;;;35.2495;-81.133;4;35.2495,-81.133
US;28101;Mc Adenville;North Carolina;NC;Gaston;071;;;35.2578;-81.0788;1;35.2578,-81.0788
US;27262;High Point;North Carolina;NC;Guilford;081;;;35.9734;-80.0107;4;35.9734,-80.0107
US;27268;High Point;North Carolina;NC;Guilford;081;;;35.9698;-79.9936;;35.9698,-79.9936
US;27401;Greensboro;North Carolina;NC;Guilford;081;;;36.0697;-79.7682;4;36.0697,-79.7682
US;28334;Dunn;North Carolina;NC;Harnett;085;;;35.3165;-78.6151;4;35.3165,-78.6151
US;28760;Naples;North Carolina;NC;Henderson;089;;;35.3817;-82.4813;4;35.3817,-82.4813
US;27910;Ahoskie;North Carolina;NC;Hertford;091;;;36.2957;-76.9966;4;36.2957,-76.9966
US;27824;Engelhard;North Carolina;NC;Hyde;095;;;35.5149;-76.0303;4;35.5149,-76.0303
US;27875;Scranton;North Carolina;NC;Hyde;095;;;35.4717;-76.4951;4;35.4717,-76.4951
US;27593;Wilsons Mills;North Carolina;NC;Johnston;101;;;35.5907;-78.3607;4;35.5907,-78.3607
US;28737;Glenwood;North Carolina;NC;McDowell;111;;;35.7387;-82.0595;4;35.7387,-82.0595
US;28749;Little Switzerland;North Carolina;NC;McDowell;111;;;35.8493;-82.0904;4;35.8493,-82.0904
US;28775;Scaly Mountain;North Carolina;NC;Macon;113;;;35.0311;-83.3274;4;35.0311,-83.3274
US;28754;Mars Hill;North Carolina;NC;Madison;115;;;35.8528;-82.5254;4;35.8528,-82.5254
US;27846;Jamesville;North Carolina;NC;Martin;117;;;35.7839;-76.8983;4;35.7839,-76.8983
US;28204;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.2132;-80.8231;4;35.2132,-80.8231
US;28265;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.2271;-80.8431;4;35.2271,-80.8431
US;28275;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.2271;-80.8431;4;35.2271,-80.8431
US;28315;Aberdeen;North Carolina;NC;Moore;125;;;35.1216;-79.445;4;35.1216,-79.445
US;28326;Cameron;North Carolina;NC;Moore;125;;;35.3106;-79.3472;4;35.3106,-79.3472
US;27815;Rocky Mount;North Carolina;NC;Nash;127;;;35.8979;-77.7935;4;35.8979,-77.7935
US;27891;Whitakers;North Carolina;NC;Nash;127;;;36.0758;-77.7167;4;36.0758,-77.7167
US;28409;Wilmington;North Carolina;NC;New Hanover;129;;;34.1663;-77.8723;4;34.1663,-77.8723
US;28411;Wilmington;North Carolina;NC;New Hanover;129;;;34.3033;-77.8039;4;34.3033,-77.8039
US;27842;Henrico;North Carolina;NC;Northampton;131;;;36.5274;-77.8546;4;36.5274,-77.8546
US;27877;Severn;North Carolina;NC;Northampton;131;;;36.5152;-77.1897;4;36.5152,-77.1897
US;28584;Swansboro;North Carolina;NC;Onslow;133;;;34.6991;-77.135;4;34.6991,-77.135
US;27827;Falkland;North Carolina;NC;Pitt;147;;;35.6966;-77.5132;4;35.6966,-77.5132
US;27858;Greenville;North Carolina;NC;Pitt;147;;;35.5866;-77.3485;4;35.5866,-77.3485
US;27230;Cedar Falls;North Carolina;NC;Randolph;151;;;35.8028;-79.8797;4;35.8028,-79.8797
US;28360;Lumberton;North Carolina;NC;Robeson;155;;;34.6697;-79.1084;4;34.6697,-79.1084
US;28369;Orrum;North Carolina;NC;Robeson;155;;;34.4473;-79.031;4;34.4473,-79.031
US;27326;Ruffin;North Carolina;NC;Rockingham;157;;;36.4428;-79.5606;4;36.4428,-79.5606
US;28147;Salisbury;North Carolina;NC;Rowan;159;;;35.6817;-80.5615;4;35.6817,-80.5615
US;28720;Chimney Rock;North Carolina;NC;Rutherford;161;;;35.4369;-82.2417;4;35.4369,-82.2417
US;27021;King;North Carolina;NC;Stokes;169;;;36.295;-80.356;4;36.295,-80.356
US;27046;Sandy Ridge;North Carolina;NC;Stokes;169;;;36.49;-80.0859;4;36.49,-80.0859
US;27031;White Plains;North Carolina;NC;Surry;171;;;36.3994;-80.7081;4;36.3994,-80.7081
US;28747;Lake Toxaway;North Carolina;NC;Transylvania;175;;;35.1451;-82.9191;4;35.1451,-82.9191
US;27588;Wake Forest;North Carolina;NC;Wake;183;;;35.9731;-78.4508;4;35.9731,-78.4508
US;27607;Raleigh;North Carolina;NC;Wake;183;;;35.8014;-78.6877;4;35.8014,-78.6877
US;27611;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27620;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27634;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27658;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27551;Macon;North Carolina;NC;Warren;185;;;36.507;-77.9975;4;36.507,-77.9975
US;27962;Plymouth;North Carolina;NC;Washington;187;;;35.8508;-76.7431;4;35.8508,-76.7431
US;28698;Zionville;North Carolina;NC;Watauga;189;;;36.3194;-81.7476;4;36.3194,-81.7476
US;27531;Goldsboro;North Carolina;NC;Wayne;191;;;35.343;-77.9644;4;35.343,-77.9644
US;28670;Ronda;North Carolina;NC;Wilkes;193;;;36.2059;-80.927;4;36.2059,-80.927
US;27893;Wilson;North Carolina;NC;Wilson;195;;;35.727;-77.9227;4;35.727,-77.9227
US;27359;Swepsonville;North Carolina;NC;Alamance;001;;;36.0214;-79.3574;4;36.0214,-79.3574
US;28681;Taylorsville;North Carolina;NC;Alexander;003;;;35.901;-81.2124;4;35.901,-81.2124
US;28694;West Jefferson;North Carolina;NC;Ashe;009;;;36.3776;-81.4872;4;36.3776,-81.4872
US;28604;Banner Elk;North Carolina;NC;Avery;011;;;36.1705;-81.8412;4;36.1705,-81.8412
US;28622;Elk Park;North Carolina;NC;Avery;011;;;36.1646;-81.9639;4;36.1646,-81.9639
US;27808;Bath;North Carolina;NC;Beaufort;013;;;35.4702;-76.7715;4;35.4702,-76.7715
US;27810;Belhaven;North Carolina;NC;Beaufort;013;;;35.4458;-76.6391;4;35.4458,-76.6391
US;27860;Pantego;North Carolina;NC;Beaufort;013;;;35.6201;-76.6988;4;35.6201,-76.6988
US;28332;Dublin;North Carolina;NC;Bladen;017;;;34.6568;-78.7264;4;34.6568,-78.7264
US;28392;Tar Heel;North Carolina;NC;Bladen;017;;;34.7465;-78.8134;4;34.7465,-78.8134
US;28459;Shallotte;North Carolina;NC;Brunswick;019;;;33.9334;-78.4129;4;33.9334,-78.4129
US;28465;Oak Island;North Carolina;NC;Brunswick;019;;;33.9161;-78.1255;4;33.9161,-78.1255
US;28479;Winnabow;North Carolina;NC;Brunswick;019;;;34.1553;-78.0558;4;34.1553,-78.0558
US;28711;Black Mountain;North Carolina;NC;Buncombe;021;;;35.5986;-82.2902;4;35.5986,-82.2902
US;28728;Enka;North Carolina;NC;Buncombe;021;;;35.4988;-82.708;4;35.4988,-82.708
US;28770;Ridgecrest;North Carolina;NC;Buncombe;021;;;35.6186;-82.3005;4;35.6186,-82.3005
US;28628;Glen Alpine;North Carolina;NC;Burke;023;;;35.729;-81.7793;4;35.729,-81.7793
US;28666;Icard;North Carolina;NC;Burke;023;;;35.7274;-81.4706;4;35.7274,-81.4706
US;28075;Harrisburg;North Carolina;NC;Cabarrus;025;;;35.3247;-80.6594;4;35.3247,-80.6594
US;28633;Lenoir;North Carolina;NC;Caldwell;027;;;35.914;-81.539;4;35.914,-81.539
US;28667;Rhodhiss;North Carolina;NC;Caldwell;027;;;35.7772;-81.4302;4;35.7772,-81.4302
US;27976;South Mills;North Carolina;NC;Camden;029;;;36.4536;-76.3033;4;36.4536,-76.3033
US;28602;Hickory;North Carolina;NC;Catawba;035;;;35.6884;-81.3612;4;35.6884,-81.3612
US;28609;Catawba;North Carolina;NC;Catawba;035;;;35.6757;-81.0503;4;35.6757,-81.0503
US;28613;Conover;North Carolina;NC;Catawba;035;;;35.7313;-81.2165;4;35.7313,-81.2165
US;28650;Maiden;North Carolina;NC;Catawba;035;;;35.5759;-81.1745;4;35.5759,-81.1745
US;28905;Marble;North Carolina;NC;Cherokee;039;;;35.1475;-83.9381;4;35.1475,-83.9381
US;28902;Brasstown;North Carolina;NC;Clay;043;;;35.0261;-83.9567;4;35.0261,-83.9567
US;28150;Shelby;North Carolina;NC;Cleveland;045;;;35.312;-81.5568;4;35.312,-81.5568
US;28151;Shelby;North Carolina;NC;Cleveland;045;;;35.2924;-81.5356;4;35.2924,-81.5356
US;28438;Evergreen;North Carolina;NC;Columbus;047;;;34.4204;-78.8947;4;34.4204,-78.8947
US;28532;Havelock;North Carolina;NC;Craven;049;;;34.8968;-76.89;4;34.8968,-76.89
US;28560;New Bern;North Carolina;NC;Craven;049;;;35.1204;-76.9842;4;35.1204,-76.9842
US;28308;Pope Army Airfield;North Carolina;NC;Cumberland;051;;;35.0635;-78.8943;1;35.0635,-78.8943
US;28395;Wade;North Carolina;NC;Cumberland;051;;;35.1606;-78.7249;4;35.1606,-78.7249
US;27351;Southmont;North Carolina;NC;Davidson;057;;;35.6605;-80.2836;4;35.6605,-80.2836
US;27028;Mocksville;North Carolina;NC;Davie;059;;;35.922;-80.537;4;35.922,-80.537
US;27703;Durham;North Carolina;NC;Durham;063;;;35.9781;-78.8439;4;35.9781,-78.8439
US;27707;Durham;North Carolina;NC;Durham;063;;;35.9631;-78.9315;4;35.9631,-78.9315
US;27722;Durham;North Carolina;NC;Durham;063;;;35.994;-78.8986;4;35.994,-78.8986
US;27012;Clemmons;North Carolina;NC;Forsyth;067;;;36.0341;-80.3962;4;36.0341,-80.3962
US;27113;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0999;-80.2442;4;36.0999,-80.2442
US;27120;Winston-Salem;North Carolina;NC;Forsyth;067;;;36.0999;-80.2442;4;36.0999,-80.2442
US;28034;Dallas;North Carolina;NC;Gaston;071;;;35.3349;-81.1862;4;35.3349,-81.1862
US;28035;Davidson;North Carolina;NC;Gaston;071;;;35.4993;-80.8486;4;35.4993,-80.8486
US;28055;Gastonia;North Carolina;NC;Gaston;071;;;35.284;-81.1897;4;35.284,-81.1897
US;27403;Greensboro;North Carolina;NC;Guilford;081;;;36.0641;-79.8202;4;36.0641,-79.8202
US;27415;Greensboro;North Carolina;NC;Guilford;081;;;36.0726;-79.792;4;36.0726,-79.792
US;27417;Greensboro;North Carolina;NC;Guilford;081;;;36.0726;-79.792;4;36.0726,-79.792
US;27419;Greensboro;North Carolina;NC;Guilford;081;;;36.0726;-79.792;4;36.0726,-79.792
US;28716;Canton;North Carolina;NC;Haywood;087;;;35.5127;-82.8413;4;35.5127,-82.8413
US;28738;Hazelwood;North Carolina;NC;Haywood;087;;;35.4683;-83.0028;4;35.4683,-83.0028
US;28724;Dana;North Carolina;NC;Henderson;089;;;35.3293;-82.3754;4;35.3293,-82.3754
US;28790;Zirconia;North Carolina;NC;Henderson;089;;;35.2153;-82.4574;4;35.2153,-82.4574
US;27942;Harrellsville;North Carolina;NC;Hertford;091;;;36.2866;-76.7767;4;36.2866,-76.7767
US;28660;Olin;North Carolina;NC;Iredell;097;;;35.9593;-80.8511;4;35.9593,-80.8511
US;28783;Tuckasegee;North Carolina;NC;Jackson;099;;;35.2599;-83.0749;4;35.2599,-83.0749
US;27504;Benson;North Carolina;NC;Johnston;101;;;35.4037;-78.5421;4;35.4037,-78.5421
US;27524;Four Oaks;North Carolina;NC;Johnston;101;;;35.404;-78.4153;4;35.404,-78.4153
US;28522;Comfort;North Carolina;NC;Jones;103;;;35.0051;-77.5231;4;35.0051,-77.5231
US;28525;Deep Run;North Carolina;NC;Lenoir;107;;;35.163;-77.6928;4;35.163,-77.6928
US;28092;Lincolnton;North Carolina;NC;Lincoln;109;;;35.4851;-81.1818;4;35.4851,-81.1818
US;28741;Highlands;North Carolina;NC;Macon;113;;;35.0705;-83.216;4;35.0705,-83.216
US;27840;Hamilton;North Carolina;NC;Martin;117;;;35.9446;-77.2097;4;35.9446,-77.2097
US;28130;Paw Creek;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28227;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.1936;-80.6846;4;35.1936,-80.6846
US;28230;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28250;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.2271;-80.8431;4;35.2271,-80.8431
US;28273;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.1287;-80.9338;4;35.1287,-80.9338
US;28290;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28299;Charlotte;North Carolina;NC;Mecklenburg;119;;;35.26;-80.8042;4;35.26,-80.8042
US;28777;Spruce Pine;North Carolina;NC;Mitchell;121;;;35.906;-82.0705;4;35.906,-82.0705
US;27306;Mount Gilead;North Carolina;NC;Montgomery;123;;;35.2274;-79.9871;4;35.2274,-79.9871
US;27242;Eagle Springs;North Carolina;NC;Moore;125;;;35.336;-79.631;4;35.336,-79.631
US;27259;Highfalls;North Carolina;NC;Moore;125;;;35.4921;-79.479;1;35.4921,-79.479
US;27866;Pleasant Hill;North Carolina;NC;Northampton;131;;;36.5212;-77.5192;4;36.5212,-77.5192
US;28539;Hubert;North Carolina;NC;Onslow;133;;;34.6993;-77.2079;4;34.6993,-77.2079
US;27833;Greenville;North Carolina;NC;Pitt;147;;;35.5804;-77.3926;4;35.5804,-77.3926
US;28722;Columbus;North Carolina;NC;Polk;149;;;35.2532;-82.1971;4;35.2532,-82.1971
US;27205;Asheboro;North Carolina;NC;Randolph;151;;;35.6396;-79.8509;4;35.6396,-79.8509
US;28330;Cordova;North Carolina;NC;Richmond;153;;;34.9129;-79.822;4;34.9129,-79.822
US;27288;Eden;North Carolina;NC;Rockingham;157;;;36.5;-79.759;4;36.5,-79.759
US;27013;Cleveland;North Carolina;NC;Rowan;159;;;35.7374;-80.7113;4;35.7374,-80.7113
US;28159;Spencer;North Carolina;NC;Rowan;159;;;35.6917;-80.4327;4;35.6917,-80.4327
US;28385;Salemburg;North Carolina;NC;Sampson;163;;;35.0515;-78.4714;4;35.0515,-78.4714
US;28009;Badin;North Carolina;NC;Stanly;167;;;35.406;-80.1167;4;35.406,-80.1167
US;28129;Oakboro;North Carolina;NC;Stanly;167;;;35.246;-80.3413;4;35.246,-80.3413
US;27049;Toast;North Carolina;NC;Surry;171;;;36.5004;-80.6265;4;36.5004,-80.6265
US;28712;Brevard;North Carolina;NC;Transylvania;175;;;35.2208;-82.7404;4;35.2208,-82.7404
US;27544;Kittrell;North Carolina;NC;Vance;181;;;36.2042;-78.4241;4;36.2042,-78.4241
US;27523;Apex;North Carolina;NC;Wake;183;;;35.7225;-78.8408;4;35.7225,-78.8408
US;27560;Morrisville;North Carolina;NC;Wake;183;;;35.8344;-78.8466;4;35.8344,-78.8466
US;27571;Rolesville;North Carolina;NC;Wake;183;;;35.9156;-78.4658;4;35.9156,-78.4658
US;27602;Raleigh;North Carolina;NC;Wake;183;;;35.7587;-78.6711;4;35.7587,-78.6711
US;27695;Raleigh;North Carolina;NC;Wake;183;;;35.7977;-78.6253;4;35.7977,-78.6253
US;27530;Goldsboro;North Carolina;NC;Wayne;191;;;35.3683;-78.0929;4;35.3683,-78.0929
US;27863;Pikeville;North Carolina;NC;Wayne;191;;;35.4929;-77.9578;4;35.4929,-77.9578
US;28578;Seven Springs;North Carolina;NC;Wayne;191;;;35.2105;-77.9146;4;35.2105,-77.9146
US;28651;Millers Creek;North Carolina;NC;Wilkes;193;;;36.2119;-81.2485;4;36.2119,-81.2485
US;27894;Wilson;North Carolina;NC;Wilson;195;;;35.7158;-77.9043;4;35.7158,-77.9043
